listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:4776047671154805600,Safeway,"1071 eleventh st, lakeport, ca 95453",safeway,4.0,1308,(707) 263-8072,local.safeway.com,safeway,Safeway,39.0485387,-122.9256244,True,True,Grocery,Bakery,,,,,
CID:15760069372558426873,Safeway Bakery,"1071 eleventh st, lakeport, ca 95453",safeway,5.0,1,(707) 263-8072,local.safeway.com,safeway,Safeway,39.0484908,-122.9257232,True,False,Bakery,,,,,,
