listing_id,business_name,address,orgid,Rating,Rating Count,phone,website,domain,chain_name,lat,lon,in_chain,in_search,Category1,Category2,Category3,Category4,Category5,Category6,Category7
CID:3743750374959131747,Safeway,"2550 bell rd, auburn, ca 95603",safeway,4.2,1256,(530) 887-3230,local.safeway.com,safeway,Safeway,38.9440416,-121.092876,True,True,Grocery,Bakery,,,,,
CID:15394307304493887126,Safeway Bakery,"2550 bell rd, auburn, ca 95603",safeway,1.0,1,(530) 887-3230,local.safeway.com,safeway,Safeway,38.9439062,-121.0930424,True,False,Bakery,,,,,,
